"year","remark","Lv","Lv_numeric","value","response","response_label"
"2023","CT",0,0,1.67194152911781,"shannon_all","Shannon diversity"
"2023","8",8,8,1.13324630897781,"shannon_all","Shannon diversity"
"2023","10",10,10,1.27464262571977,"shannon_all","Shannon diversity"
"2023","A",1,1,1.59616097886635,"shannon_all","Shannon diversity"
"2023","I",1,1,1.34350564266315,"shannon_all","Shannon diversity"
"2023","N",1,1,1.43028030191109,"shannon_all","Shannon diversity"
"2023","4",4,4,1.67765702935968,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.58497078175109,"shannon_all","Shannon diversity"
"2023","4",4,4,1.68153021689876,"shannon_all","Shannon diversity"
"2023","S",1,1,1.6681739719974,"shannon_all","Shannon diversity"
"2023","8",8,8,1.28728038124446,"shannon_all","Shannon diversity"
"2023","D",1,1,1.72982013037992,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.53531913528614,"shannon_all","Shannon diversity"
"2023","A",1,1,1.67765702935968,"shannon_all","Shannon diversity"
"2024","N",1,1,1.12820702987459,"shannon_all","Shannon diversity"
"2024","I",1,1,1.11469473336785,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.3761677239866,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.56709254445282,"shannon_all","Shannon diversity"
"2024","10",10,10,0.727835622592623,"shannon_all","Shannon diversity"
"2024","N",1,1,1.49101513614857,"shannon_all","Shannon diversity"
"2024","W",1,1,1.6030384862494,"shannon_all","Shannon diversity"
"2024","D",1,1,1.81274561717372,"shannon_all","Shannon diversity"
"2024","W",1,1,1.5415918013148,"shannon_all","Shannon diversity"
"2024","10",10,10,0.450561208866305,"shannon_all","Shannon diversity"
"2024","2",2,2,1.28321502025806,"shannon_all","Shannon diversity"
"2024","MP",1,1,0.927184829997303,"shannon_all","Shannon diversity"
"2024","2",2,2,0.79538433155914,"shannon_all","Shannon diversity"
"2024","8",8,8,0.920909508806182,"shannon_all","Shannon diversity"
"2024","4",4,4,1.86282794835491,"shannon_all","Shannon diversity"
"2024","4",4,4,1.78192293951321,"shannon_all","Shannon diversity"
"2024","MP",1,1,1.76805180295643,"shannon_all","Shannon diversity"
"2024","2",2,2,1.72238473174048,"shannon_all","Shannon diversity"
"2024","W",1,1,1.17764907735989,"shannon_all","Shannon diversity"
"2024","6",6,6,0.950036727762667,"shannon_all","Shannon diversity"
"2024","I",1,1,1.22050943896733,"shannon_all","Shannon diversity"
"2024","S",1,1,1.55131722250064,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.31693974191663,"shannon_all","Shannon diversity"
"2024","8",8,8,0.836809739332495,"shannon_all","Shannon diversity"
"2024","N",1,1,1.26464623507482,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.4900577858812,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.88454504987777,"shannon_all","Shannon diversity"
"2024","I",1,1,1.26789443290566,"shannon_all","Shannon diversity"
"2024","W",1,1,1.26455377818456,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.94756769086951,"shannon_all","Shannon diversity"
"2024","S",1,1,1.26101960652482,"shannon_all","Shannon diversity"
"2024","6",6,6,1.61792894045187,"shannon_all","Shannon diversity"
"2024","6",6,6,1.11720758461096,"shannon_all","Shannon diversity"
"2024","10",10,10,0.940755851120639,"shannon_all","Shannon diversity"
"2024","8",8,8,0.975730007755216,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.4676987676645,"shannon_all","Shannon diversity"
"2024","4",4,4,1.5692879084701,"shannon_all","Shannon diversity"
"2024","6",6,6,1.07000964663854,"shannon_all","Shannon diversity"
"2024","I",1,1,1.33567740712284,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.27092173017702,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.83559885832633,"shannon_all","Shannon diversity"
"2024","MP",1,1,1.83559885832633,"shannon_all","Shannon diversity"
"2024","S",1,1,1.89894410737889,"shannon_all","Shannon diversity"
"2024","MP",1,1,2.28653650273983,"shannon_all","Shannon diversity"
"2024","W",1,1,0.803314976140876,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.09773471645394,"shannon_all","Shannon diversity"
"2024","4",4,4,0.858740913006287,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.85709960924938,"shannon_all","Shannon diversity"
"2024","10",10,10,0.989677467822382,"shannon_all","Shannon diversity"
"2024","2",2,2,1.04467986664462,"shannon_all","Shannon diversity"
"2024","8",8,8,0.780846907050942,"shannon_all","Shannon diversity"
"2024","D",1,1,1.44037421717864,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.74274610485638,"shannon_all","Shannon diversity"
"2024","2",2,2,1.56918764690144,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.85773161256618,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.37999488177263,"shannon_all","Shannon diversity"
"2024","2",2,2,0.727835622592623,"shannon_all","Shannon diversity"
"2024","6",6,6,1.11178006026019,"shannon_all","Shannon diversity"
"2024","2",2,2,1.23672171670949,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.31806906385426,"shannon_all","Shannon diversity"
"2024","4",4,4,1.51366350478222,"shannon_all","Shannon diversity"
"2024","D",1,1,1.38193848654871,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.61792894045187,"shannon_all","Shannon diversity"
"2024","10",10,10,0.955699891112534,"shannon_all","Shannon diversity"
"2024","8",8,8,1.19621953741225,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.58156804526666,"shannon_all","Shannon diversity"
"2024","10",10,10,0.989677467822382,"shannon_all","Shannon diversity"
"2024","N",1,1,0.804557511047095,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.23880730588839,"shannon_all","Shannon diversity"
"2024","AF",1,1,0.963349069528125,"shannon_all","Shannon diversity"
"2024","I",1,1,1.2742029385541,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.51534480086551,"shannon_all","Shannon diversity"
"2024","W",1,1,0.895332665968091,"shannon_all","Shannon diversity"
"2024","W",1,1,1.17178356423392,"shannon_all","Shannon diversity"
"2024","S",1,1,1.66761959992421,"shannon_all","Shannon diversity"
"2024","4",4,4,1.62012645660675,"shannon_all","Shannon diversity"
"2024","D",1,1,2.09158789348687,"shannon_all","Shannon diversity"
"2024","2",2,2,1.72149454054904,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.12127671494291,"shannon_all","Shannon diversity"
"2024","W",1,1,1.39207788363527,"shannon_all","Shannon diversity"
"2024","2",2,2,1.05531113141871,"shannon_all","Shannon diversity"
"2024","10",10,10,0.526824664151217,"shannon_all","Shannon diversity"
"2024","A",1,1,1.2438809944146,"shannon_all","Shannon diversity"
"2024","2",2,2,1.17894938496638,"shannon_all","Shannon diversity"
"2024","8",8,8,0.663865852499243,"shannon_all","Shannon diversity"
"2024","D",1,1,0.988020780617716,"shannon_all","Shannon diversity"
"2024","S",1,1,0.981338625651303,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.37191335222477,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.51064068851261,"shannon_all","Shannon diversity"
"2024","6",6,6,0.747312276838187,"shannon_all","Shannon diversity"
"2024","I",1,1,1.11879968162447,"shannon_all","Shannon diversity"
"2024","A",1,1,1.61623498245673,"shannon_all","Shannon diversity"
"2024","MP",1,1,1.05839463379867,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.17606298229308,"shannon_all","Shannon diversity"
"2024","4",4,4,0.682908104700472,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.06902781989601,"shannon_all","Shannon diversity"
"2024","6",6,6,0.988020780617716,"shannon_all","Shannon diversity"
"2024","MP",1,1,1.58806604820734,"shannon_all","Shannon diversity"
"2024","6",6,6,0.756324320548944,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.67583872169363,"shannon_all","Shannon diversity"
"2024","10",10,10,0.575988991722061,"shannon_all","Shannon diversity"
"2024","4",4,4,0.940755851120639,"shannon_all","Shannon diversity"
"2024","N",1,1,1.44787610550842,"shannon_all","Shannon diversity"
"2024","6",6,6,0.616286824160033,"shannon_all","Shannon diversity"
"2024","A",1,1,1.16801912581292,"shannon_all","Shannon diversity"
"2024","10",10,10,0.450561208866305,"shannon_all","Shannon diversity"
"2024","10",10,10,1.12253148249286,"shannon_all","Shannon diversity"
"2024","S",1,1,0.864017957508425,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.21199554735672,"shannon_all","Shannon diversity"
"2024","D",1,1,0.376770161256437,"shannon_all","Shannon diversity"
"2024","A",1,1,1.781572741761,"shannon_all","Shannon diversity"
"2024","2",2,2,1.02205064255355,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.05531113141871,"shannon_all","Shannon diversity"
"2024","4",4,4,1.13641005228818,"shannon_all","Shannon diversity"
"2024","8",8,8,0.709729214408766,"shannon_all","Shannon diversity"
"2024","8",8,8,0.916464885539471,"shannon_all","Shannon diversity"
"2024","HM",1,1,0.963349069528125,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.36371449604653,"shannon_all","Shannon diversity"
"2024","S",1,1,1.05818281822437,"shannon_all","Shannon diversity"
"2024","MP",1,1,0.803314976140876,"shannon_all","Shannon diversity"
"2024","6",6,6,0.747312276838187,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.65895520996751,"shannon_all","Shannon diversity"
"2024","D",1,1,1.28797158599488,"shannon_all","Shannon diversity"
"2024","6",6,6,0.862799323119783,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.25140506713656,"shannon_all","Shannon diversity"
"2024","8",8,8,1.12253148249286,"shannon_all","Shannon diversity"
"2024","A",1,1,1.27092173017702,"shannon_all","Shannon diversity"
"2024","2",2,2,1.68514383004676,"shannon_all","Shannon diversity"
"2024","4",4,4,0.747312276838187,"shannon_all","Shannon diversity"
"2024","10",10,10,0.858740913006287,"shannon_all","Shannon diversity"
"2024","A",1,1,0.690017801207062,"shannon_all","Shannon diversity"
"2024","N",1,1,0.72012488127181,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.81584315637337,"shannon_all","Shannon diversity"
"2024","N",1,1,1.38151589517164,"shannon_all","Shannon diversity"
"2024","SF",1,1,1.45445172941328,"shannon_all","Shannon diversity"
"2024","HM",1,1,1.41139803147889,"shannon_all","Shannon diversity"
"2024","AF",1,1,1.27028616367379,"shannon_all","Shannon diversity"
"2024","6",6,6,1.48689522688818,"shannon_all","Shannon diversity"
"2024","I",1,1,1.6546461376385,"shannon_all","Shannon diversity"
"2024","8",8,8,0.835653047952683,"shannon_all","Shannon diversity"
"2024","CT",0,0,0.536664562484525,"shannon_all","Shannon diversity"
"2024","8",8,8,0.636514168294813,"shannon_all","Shannon diversity"
"2024","10",10,10,0.756324320548944,"shannon_all","Shannon diversity"
"2024","A",1,1,1.01020994742668,"shannon_all","Shannon diversity"
"2024","I",1,1,1.47311361614623,"shannon_all","Shannon diversity"
"2024","N",1,1,1.47311361614623,"shannon_all","Shannon diversity"
"2024","4",4,4,1.53510886838708,"shannon_all","Shannon diversity"
"2024","CT",0,0,1.58109375017182,"shannon_all","Shannon diversity"
"2024","4",4,4,0.708346577706171,"shannon_all","Shannon diversity"
"2024","S",1,1,0.991438203491321,"shannon_all","Shannon diversity"
"2024","8",8,8,1.10969747261024,"shannon_all","Shannon diversity"
"2024","D",1,1,0.600892430184644,"shannon_all","Shannon diversity"
"2024","MP",1,1,0.99829851575724,"shannon_all","Shannon diversity"
"2024","A",1,1,1.4013249868184,"shannon_all","Shannon diversity"
"2025","N",1,1,1.1373976985416,"shannon_all","Shannon diversity"
"2025","I",1,1,0.911273524391666,"shannon_all","Shannon diversity"
"2025","AF",1,1,0.991438203491321,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.47081190841089,"shannon_all","Shannon diversity"
"2025","10",10,10,0.536664562484525,"shannon_all","Shannon diversity"
"2025","N",1,1,1.55620157221637,"shannon_all","Shannon diversity"
"2025","W",1,1,1.56400806253576,"shannon_all","Shannon diversity"
"2025","D",1,1,2.02528026173683,"shannon_all","Shannon diversity"
"2025","W",1,1,1.53868549051533,"shannon_all","Shannon diversity"
"2025","10",10,10,0.131571310997052,"shannon_all","Shannon diversity"
"2025","2",2,2,1.45918982040299,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.5640228543647,"shannon_all","Shannon diversity"
"2025","2",2,2,0.690417228590606,"shannon_all","Shannon diversity"
"2025","8",8,8,0.715099794044512,"shannon_all","Shannon diversity"
"2025","4",4,4,1.99890547709382,"shannon_all","Shannon diversity"
"2025","4",4,4,1.70913151852187,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.71533228684484,"shannon_all","Shannon diversity"
"2025","2",2,2,1.87919399025854,"shannon_all","Shannon diversity"
"2025","W",1,1,1.32343063901414,"shannon_all","Shannon diversity"
"2025","6",6,6,1.84834942266648,"shannon_all","Shannon diversity"
"2025","I",1,1,1.78323626543346,"shannon_all","Shannon diversity"
"2025","S",1,1,1.60330189787674,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.3731147016941,"shannon_all","Shannon diversity"
"2025","8",8,8,0.773219607724283,"shannon_all","Shannon diversity"
"2025","N",1,1,0.952421841992594,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.66351168004868,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.73334061518747,"shannon_all","Shannon diversity"
"2025","I",1,1,1.54917849443016,"shannon_all","Shannon diversity"
"2025","W",1,1,1.23153178579399,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.96543973552236,"shannon_all","Shannon diversity"
"2025","S",1,1,1.94593477575611,"shannon_all","Shannon diversity"
"2025","6",6,6,1.54208124412605,"shannon_all","Shannon diversity"
"2025","6",6,6,1.31420847639399,"shannon_all","Shannon diversity"
"2025","10",10,10,0.896196702063924,"shannon_all","Shannon diversity"
"2025","8",8,8,0.481667090052547,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.24907958477013,"shannon_all","Shannon diversity"
"2025","4",4,4,1.13290158905204,"shannon_all","Shannon diversity"
"2025","6",6,6,1.33001061780784,"shannon_all","Shannon diversity"
"2025","I",1,1,1.6076127138745,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.57339624468472,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.59056064283187,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.56582642655892,"shannon_all","Shannon diversity"
"2025","S",1,1,1.74815721009767,"shannon_all","Shannon diversity"
"2025","MP",1,1,2.08245353222092,"shannon_all","Shannon diversity"
"2025","W",1,1,1.0750045050358,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.13577314513968,"shannon_all","Shannon diversity"
"2025","4",4,4,1.09592732567538,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.9295852163325,"shannon_all","Shannon diversity"
"2025","10",10,10,0.950270539233235,"shannon_all","Shannon diversity"
"2025","2",2,2,1.19212210079223,"shannon_all","Shannon diversity"
"2025","8",8,8,0.905978212320594,"shannon_all","Shannon diversity"
"2025","D",1,1,1.53858185425602,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.61792894045187,"shannon_all","Shannon diversity"
"2025","2",2,2,2.03298374935278,"shannon_all","Shannon diversity"
"2025","AF",1,1,2.07550374339596,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.50810493760594,"shannon_all","Shannon diversity"
"2025","2",2,2,1.19212210079223,"shannon_all","Shannon diversity"
"2025","6",6,6,1.30366666320301,"shannon_all","Shannon diversity"
"2025","2",2,2,1.29898190624092,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.43919602107169,"shannon_all","Shannon diversity"
"2025","4",4,4,1.36653726236307,"shannon_all","Shannon diversity"
"2025","D",1,1,1.74723558215161,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.40330076093881,"shannon_all","Shannon diversity"
"2025","10",10,10,1.05219767659215,"shannon_all","Shannon diversity"
"2025","8",8,8,1.70271708553711,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.8198164687703,"shannon_all","Shannon diversity"
"2025","10",10,10,0.637991702978008,"shannon_all","Shannon diversity"
"2025","N",1,1,1.7172654396774,"shannon_all","Shannon diversity"
"2025","HM",1,1,0.896934470480132,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.2049608844631,"shannon_all","Shannon diversity"
"2025","I",1,1,1.71273243784917,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.36720345446789,"shannon_all","Shannon diversity"
"2025","W",1,1,1.19612995623024,"shannon_all","Shannon diversity"
"2025","W",1,1,1.24698263989776,"shannon_all","Shannon diversity"
"2025","S",1,1,1.69850752806847,"shannon_all","Shannon diversity"
"2025","4",4,4,1.75372444563215,"shannon_all","Shannon diversity"
"2025","D",1,1,2.2467757282335,"shannon_all","Shannon diversity"
"2025","2",2,2,1.70631603565571,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.54583889303665,"shannon_all","Shannon diversity"
"2025","W",1,1,1.29332803699272,"shannon_all","Shannon diversity"
"2025","2",2,2,1.49878862010817,"shannon_all","Shannon diversity"
"2025","10",10,10,0,"shannon_all","Shannon diversity"
"2025","A",1,1,1.22868850723309,"shannon_all","Shannon diversity"
"2025","2",2,2,1.51509869328719,"shannon_all","Shannon diversity"
"2025","8",8,8,0.75111142221423,"shannon_all","Shannon diversity"
"2025","D",1,1,1.24723743452763,"shannon_all","Shannon diversity"
"2025","S",1,1,1.50346874712908,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.94219006451805,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.44340426440444,"shannon_all","Shannon diversity"
"2025","6",6,6,0.744749229983137,"shannon_all","Shannon diversity"
"2025","I",1,1,1.03360412345463,"shannon_all","Shannon diversity"
"2025","A",1,1,0.97954122465627,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.17535809681634,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.42563393617528,"shannon_all","Shannon diversity"
"2025","4",4,4,1.05818281822437,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.4628562511401,"shannon_all","Shannon diversity"
"2025","6",6,6,1.81563768325693,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.6435626038193,"shannon_all","Shannon diversity"
"2025","6",6,6,0.663865852499243,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.56901013182315,"shannon_all","Shannon diversity"
"2025","10",10,10,0.590056375967756,"shannon_all","Shannon diversity"
"2025","4",4,4,0.206192050633232,"shannon_all","Shannon diversity"
"2025","N",1,1,1.45928441639,"shannon_all","Shannon diversity"
"2025","6",6,6,1.1468580410422,"shannon_all","Shannon diversity"
"2025","A",1,1,1.36714027907425,"shannon_all","Shannon diversity"
"2025","10",10,10,0.206192050633232,"shannon_all","Shannon diversity"
"2025","10",10,10,1.12036745137711,"shannon_all","Shannon diversity"
"2025","S",1,1,1.12234878645354,"shannon_all","Shannon diversity"
"2025","SF",1,1,0.8568399074797,"shannon_all","Shannon diversity"
"2025","D",1,1,1.21845119194479,"shannon_all","Shannon diversity"
"2025","A",1,1,1.58802727153122,"shannon_all","Shannon diversity"
"2025","2",2,2,0.988738473905683,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.74008412293568,"shannon_all","Shannon diversity"
"2025","4",4,4,1.41108624795614,"shannon_all","Shannon diversity"
"2025","8",8,8,0.529706199057654,"shannon_all","Shannon diversity"
"2025","8",8,8,0.708018976056273,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.25196748045233,"shannon_all","Shannon diversity"
"2025","CT",0,0,0.918054263981102,"shannon_all","Shannon diversity"
"2025","S",1,1,0.989554384505564,"shannon_all","Shannon diversity"
"2025","MP",1,1,0.693147180559945,"shannon_all","Shannon diversity"
"2025","6",6,6,0.761389901684702,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.7285040046793,"shannon_all","Shannon diversity"
"2025","D",1,1,1.56742575405982,"shannon_all","Shannon diversity"
"2025","6",6,6,0.740219130275787,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.4628562511401,"shannon_all","Shannon diversity"
"2025","8",8,8,0.922706951657663,"shannon_all","Shannon diversity"
"2025","A",1,1,1.53383101001546,"shannon_all","Shannon diversity"
"2025","2",2,2,1.42817659348978,"shannon_all","Shannon diversity"
"2025","4",4,4,0.85158425391957,"shannon_all","Shannon diversity"
"2025","10",10,10,0.621914349679774,"shannon_all","Shannon diversity"
"2025","A",1,1,1.268530567491,"shannon_all","Shannon diversity"
"2025","N",1,1,1.14433554073334,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.82115778415934,"shannon_all","Shannon diversity"
"2025","N",1,1,1.02174380037458,"shannon_all","Shannon diversity"
"2025","SF",1,1,1.15471439939809,"shannon_all","Shannon diversity"
"2025","HM",1,1,1.12234878645354,"shannon_all","Shannon diversity"
"2025","AF",1,1,1.2945451658449,"shannon_all","Shannon diversity"
"2025","6",6,6,1.25656547029072,"shannon_all","Shannon diversity"
"2025","I",1,1,1.12979727593745,"shannon_all","Shannon diversity"
"2025","8",8,8,0.680190964283694,"shannon_all","Shannon diversity"
"2025","CT",0,0,0.950755805946435,"shannon_all","Shannon diversity"
"2025","8",8,8,0.206192050633232,"shannon_all","Shannon diversity"
"2025","10",10,10,1.1666524333769,"shannon_all","Shannon diversity"
"2025","A",1,1,1.22521727227892,"shannon_all","Shannon diversity"
"2025","I",1,1,1.48491285932441,"shannon_all","Shannon diversity"
"2025","N",1,1,1.35719454322561,"shannon_all","Shannon diversity"
"2025","4",4,4,1.2861648964758,"shannon_all","Shannon diversity"
"2025","CT",0,0,1.00688032100721,"shannon_all","Shannon diversity"
"2025","4",4,4,0.461049645485443,"shannon_all","Shannon diversity"
"2025","S",1,1,1.44783151543537,"shannon_all","Shannon diversity"
"2025","8",8,8,0.905978212320594,"shannon_all","Shannon diversity"
"2025","D",1,1,0.80757393850262,"shannon_all","Shannon diversity"
"2025","MP",1,1,1.12681822896283,"shannon_all","Shannon diversity"
"2025","A",1,1,1.20541637170157,"shannon_all","Shannon diversity"
"2021","N",1,1,0.727187890000341,"evenness_all","Plant evenness"
"2021","I",1,1,0.711040191339487,"evenness_all","Plant evenness"
"2021","AF",1,1,0.690003873246924,"evenness_all","Plant evenness"
"2021","AF",1,1,0.703806239417859,"evenness_all","Plant evenness"
"2021","10",10,10,0.674934753468502,"evenness_all","Plant evenness"
"2021","N",1,1,0.677579749379322,"evenness_all","Plant evenness"
"2021","W",1,1,0.700023932803504,"evenness_all","Plant evenness"
"2021","D",1,1,0.647754329020017,"evenness_all","Plant evenness"
"2021","W",1,1,0.698015319932572,"evenness_all","Plant evenness"
"2021","10",10,10,0.682658002406195,"evenness_all","Plant evenness"
"2021","2",2,2,0.686910890751549,"evenness_all","Plant evenness"
"2021","MP",1,1,0.700723005618221,"evenness_all","Plant evenness"
"2021","2",2,2,0.72595370012151,"evenness_all","Plant evenness"
"2021","8",8,8,0.749540435042906,"evenness_all","Plant evenness"
"2021","4",4,4,0.726492108023826,"evenness_all","Plant evenness"
"2021","4",4,4,0.691499288662705,"evenness_all","Plant evenness"
"2021","MP",1,1,0.6676185450378,"evenness_all","Plant evenness"
"2021","2",2,2,0.746034678148769,"evenness_all","Plant evenness"
"2021","W",1,1,0.678807214382123,"evenness_all","Plant evenness"
"2021","6",6,6,0.745710135337439,"evenness_all","Plant evenness"
"2021","I",1,1,0.636777792500893,"evenness_all","Plant evenness"
"2021","S",1,1,0.713311035092916,"evenness_all","Plant evenness"
"2021","CT",0,0,0.687753988796049,"evenness_all","Plant evenness"
"2021","8",8,8,0.726358069857362,"evenness_all","Plant evenness"
"2021","N",1,1,0.70164014208059,"evenness_all","Plant evenness"
"2021","CT",0,0,0.698260778234086,"evenness_all","Plant evenness"
"2021","CT",0,0,0.68501499904703,"evenness_all","Plant evenness"
"2021","I",1,1,0.704011502132665,"evenness_all","Plant evenness"
"2021","W",1,1,0.701311285824774,"evenness_all","Plant evenness"
"2021","HM",1,1,0.719649267446476,"evenness_all","Plant evenness"
"2021","S",1,1,0.719083250499661,"evenness_all","Plant evenness"
"2021","6",6,6,0.748994943325273,"evenness_all","Plant evenness"
"2021","6",6,6,0.637650165433046,"evenness_all","Plant evenness"
"2021","10",10,10,0.648021028374306,"evenness_all","Plant evenness"
"2021","8",8,8,0.630821112628911,"evenness_all","Plant evenness"
"2021","HM",1,1,0.626433765233534,"evenness_all","Plant evenness"
"2021","4",4,4,0.684063792529739,"evenness_all","Plant evenness"
"2021","6",6,6,0.664937514086141,"evenness_all","Plant evenness"
"2021","I",1,1,0.680868773169632,"evenness_all","Plant evenness"
"2021","CT",0,0,0.715304636105949,"evenness_all","Plant evenness"
"2021","CT",0,0,0.68931707703246,"evenness_all","Plant evenness"
"2021","MP",1,1,0.701368836642515,"evenness_all","Plant evenness"
"2021","S",1,1,0.654671149100443,"evenness_all","Plant evenness"
"2021","MP",1,1,0.639654156346008,"evenness_all","Plant evenness"
"2021","W",1,1,0.710393463593083,"evenness_all","Plant evenness"
"2021","CT",0,0,0.654676695491992,"evenness_all","Plant evenness"
"2021","4",4,4,0.638896684993836,"evenness_all","Plant evenness"
"2021","CT",0,0,0.654176142710715,"evenness_all","Plant evenness"
"2021","10",10,10,0.705798558855604,"evenness_all","Plant evenness"
"2021","2",2,2,0.687598435577064,"evenness_all","Plant evenness"
"2021","8",8,8,0.740743371422765,"evenness_all","Plant evenness"
"2021","D",1,1,0.721096929268413,"evenness_all","Plant evenness"
"2021","SF",1,1,0.721613525820953,"evenness_all","Plant evenness"
"2021","2",2,2,0.646144547179533,"evenness_all","Plant evenness"
"2021","AF",1,1,0.728646988046208,"evenness_all","Plant evenness"
"2021","SF",1,1,0.685758359472291,"evenness_all","Plant evenness"
"2021","2",2,2,0.663239495604932,"evenness_all","Plant evenness"
"2021","6",6,6,0.66269290278513,"evenness_all","Plant evenness"
"2021","2",2,2,0.629128770193442,"evenness_all","Plant evenness"
"2021","SF",1,1,0.671637108308581,"evenness_all","Plant evenness"
"2021","4",4,4,0.704920840449486,"evenness_all","Plant evenness"
"2021","D",1,1,0.693954996271848,"evenness_all","Plant evenness"
"2021","AF",1,1,0.682245797278906,"evenness_all","Plant evenness"
"2021","10",10,10,0.737053860871047,"evenness_all","Plant evenness"
"2021","8",8,8,0.721696012978728,"evenness_all","Plant evenness"
"2021","SF",1,1,0.726487436117755,"evenness_all","Plant evenness"
"2021","10",10,10,0.681116792750673,"evenness_all","Plant evenness"
"2021","N",1,1,0.706580637275294,"evenness_all","Plant evenness"
"2021","HM",1,1,0.673106250970957,"evenness_all","Plant evenness"
"2021","AF",1,1,0.67318638042825,"evenness_all","Plant evenness"
"2021","I",1,1,0.700951207138269,"evenness_all","Plant evenness"
"2021","SF",1,1,0.703025646223688,"evenness_all","Plant evenness"
"2021","W",1,1,0.680868773169631,"evenness_all","Plant evenness"
"2021","W",1,1,0.676521377501941,"evenness_all","Plant evenness"
"2021","S",1,1,0.699172268483619,"evenness_all","Plant evenness"
"2021","4",4,4,0.726516446337294,"evenness_all","Plant evenness"
"2021","D",1,1,0.766206098503569,"evenness_all","Plant evenness"
"2021","2",2,2,0.745297525487809,"evenness_all","Plant evenness"
"2021","AF",1,1,0.646198976012331,"evenness_all","Plant evenness"
"2021","W",1,1,0.654224871839927,"evenness_all","Plant evenness"
"2021","2",2,2,0.688560425245474,"evenness_all","Plant evenness"
"2021","10",10,10,0.629571879157059,"evenness_all","Plant evenness"
"2021","A",1,1,0.677055440071538,"evenness_all","Plant evenness"
"2021","2",2,2,0.710939730690819,"evenness_all","Plant evenness"
"2021","8",8,8,0.672440401457063,"evenness_all","Plant evenness"
"2021","D",1,1,0.731813915033156,"evenness_all","Plant evenness"
"2021","S",1,1,0.693789556158706,"evenness_all","Plant evenness"
"2021","HM",1,1,0.710149474689049,"evenness_all","Plant evenness"
